Name: Anonre, Pop. 27233508, Seats: 1, D: 1.4142135623730951, PD: 1.925699818229809E7
Name: Teonbi, Pop. 33400047, Seats: 2, D: 2.449489742783178, PD: 1.3635512089162678E7
Name: Orenza, Pop. 3194428, Seats: 1, D: 1.4142135623730951, PD: 2258801.7008121805
Name: Regera, Pop. 29428906, Seats: 2, D: 2.449489742783178, PD: 1.2014300564721722E7
Name: Arreente, Pop. 30044608, Seats: 2, D: 2.449489742783178, PD: 1.2265659853656903E7
Name: Lebira, Pop. 3326944, Seats: 1, D: 1.4142135623730951, PD: 2352504.663027897
Name: Lemace, Pop. 30216761, Seats: 2, D: 2.449489742783178, PD: 1.2335941021605128E7
Name: Iszaer, Pop. 42300142, Seats: 2, D: 2.449489742783178, PD: 1.7268960657878652E7
Name: Esinsoza, Pop. 4249468, Seats: 1, D: 1.4142135623730951, PD: 3004827.6392352358
Name: Bimaqu, Pop. 2289084, Seats: 1, D: 1.4142135623730951, PD: 1618626.8191056268
Name: Titetemabe, Pop. 2058265, Seats: 1, D: 1.4142135623730951, PD: 1455413.138978929
Name: Latemama, Pop. 2561192, Seats: 1, D: 1.4142135623730951, PD: 1811036.2311207359
Name: Enrara, Pop. 2784870, Seats: 1, D: 1.4142135623730951, PD: 1969200.4617229805
Name: Aisbe, Pop. 31475463, Seats: 2, D: 2.449489742783178, PD: 1.2849803961308574E7
Name: Raarus, Pop. 20585451, Seats: 1, D: 1.4142135623730951, PD: 1.4556111995883394E7
Name: Besoate, Pop. 28101878, Seats: 2, D: 2.449489742783178, PD: 1.1472543652324043E7
Name: Alaar, Pop. 3299599, Seats: 1, D: 1.4142135623730951, PD: 2333168.8280963507
Name: Quenre, Pop. 263414001, Seats: 14, D: 14.491376746189438, PD: 1.8177292993867245E7
Name: Aranisat, Pop. 2089971, Seats: 1, D: 1.4142135623730951, PD: 1477832.6665832298
Name: Aneddi, Pop. 3456194, Seats: 1, D: 1.4142135623730951, PD: 2443898.214496258
Name: Lateat, Pop. 2928819, Seats: 1, D: 1.4142135623730951, PD: 2070987.7757680027
Name: Inisar, Pop. 3291669, Seats: 1, D: 1.4142135623730951, PD: 2327561.4713215414
Name: Raanso, Pop. 3395910, Seats: 1, D: 1.4142135623730951, PD: 2401270.9892992084
Name: Edge, Pop. 3311199, Seats: 1, D: 1.4142135623730951, PD: 2341371.266758115
Name: Anonle, Pop. 32471504, Seats: 2, D: 2.449489742783178, PD: 1.3256435996790491E7
Name: Terequ, Pop. 36716775, Seats: 2, D: 2.449489742783178, PD: 1.4989560625096306E7
Name: Erdira, Pop. 2944148, Seats: 1, D: 1.4142135623730951, PD: 2081827.0156168113
Name: Reresoquonat, Pop. 31020217, Seats: 2, D: 2.449489742783178, PD: 1.2663950560068063E7
Name: Raatti, Pop. 2246153, Seats: 1, D: 1.4142135623730951, PD: 1588270.017882507
Name: Raanbe, Pop. 29373589, Seats: 2, D: 2.449489742783178, PD: 1.1991717494038133E7
Name: Inmamate, Pop. 2710326, Seats: 1, D: 1.4142135623730951, PD: 1916489.8938262104
Name: Inorza, Pop. 318804194, Seats: 17, D: 17.4928556845359, PD: 1.822482273616597E7
Name: Isorre, Pop. 27458667, Seats: 2, D: 2.449489742783178, PD: 1.120995386116649E7
Name: Inqudi Zabire, Pop. 3499440, Seats: 1, D: 1.4142135623730951, PD: 2474477.7543554516
Name: Zaquis, Pop. 2440447, Seats: 1, D: 1.4142135623730951, PD: 1725656.6228263662
Name: Atzala, Pop. 3812229, Seats: 1, D: 1.4142135623730951, PD: 2695652.977336011
Name: Teraan, Pop. 4189456, Seats: 1, D: 1.4142135623730951, PD: 2962392.7470826684
Name: Onriin, Pop. 28149085, Seats: 2, D: 2.449489742783178, PD: 1.149181582937197E7
Name: Orative, Pop. 32498356, Seats: 2, D: 2.449489742783178, PD: 1.3267398279886026E7
Name: Aenatribe, Pop. 28576906, Seats: 2, D: 2.449489742783178, PD: 1.1666473021246511E7
Name: Inxe, Pop. 36306963, Seats: 2, D: 2.449489742783178, PD: 1.4822255576684728E7
Name: Leaso, Pop. 34756855, Seats: 2, D: 2.449489742783178, PD: 1.418942663565037E7
Name: Bies, Pop. 3792947, Seats: 1, D: 1.4142135623730951, PD: 2682018.5443811715
Name: Erceanan, Pop. 319815259, Seats: 17, D: 17.4928556845359, PD: 1.828262147516167E7
Name: Aneron, Pop. 3021535, Seats: 1, D: 1.4142135623730951, PD: 2136547.8880924946
Name: Xereus, Pop. 16914262, Seats: 1, D: 1.4142135623730951, PD: 1.1960189358965935E7
Name: Dixeor, Pop. 2665533, Seats: 1, D: 1.4142135623730951, PD: 1884816.4597765214
Name: Resobi, Pop. 29257249, Seats: 2, D: 2.449489742783178, PD: 1.1944221887925567E7
Name: Qutier, Pop. 20898864, Seats: 1, D: 1.4142135623730951, PD: 1.4777728453495415E7
Name: Lave, Pop. 30877533, Seats: 2, D: 2.449489742783178, PD: 1.2605700060991516E7
Name: Usanes, Pop. 35126727, Seats: 2, D: 2.449489742783178, PD: 1.434042624734082E7
Name: Isce, Pop. 40171770, Seats: 2, D: 2.449489742783178, PD: 1.64000564274075E7
Name: Antima, Pop. 4166633, Seats: 1, D: 1.4142135623730951, PD: 2946254.4490156476
Name: Laausma, Pop. 29543909, Seats: 2, D: 2.449489742783178, PD: 1.2061250342869937E7
Name: Zaqule, Pop. 3139222, Seats: 1, D: 1.4142135623730951, PD: 2219765.163849996
Name: Biardi, Pop. 31861396, Seats: 2, D: 2.449489742783178, PD: 1.3007360448792165E7
Name: Sodi, Pop. 3728957, Seats: 1, D: 1.4142135623730951, PD: 2636770.7814530446
Name: Leisat, Pop. 29304682, Seats: 2, D: 2.449489742783178, PD: 1.196358632908714E7
Name: Gebeor, Pop. 2429056, Seats: 1, D: 1.4142135623730951, PD: 1717601.9694818703
Name: Xezais, Pop. 33893456, Seats: 2, D: 2.449489742783178, PD: 1.3836945469912162E7
Name: Beedus, Pop. 3369955, Seats: 1, D: 1.4142135623730951, PD: 2382918.0327935116
Name: Bibive, Pop. 4080303, Seats: 1, D: 1.4142135623730951, PD: 2885209.920595813
Name: Anaor, Pop. 3141477, Seats: 1, D: 1.4142135623730951, PD: 2221359.6896415716
Name: Erteso, Pop. 21506207, Seats: 1, D: 1.4142135623730951, PD: 1.5207184807301596E7
Name: Tevela, Pop. 29200972, Seats: 2, D: 2.449489742783178, PD: 1.1921246898883132E7
Name: Ata, Pop. 31434512, Seats: 2, D: 2.449489742783178, PD: 1.2833085785565788E7
Name: Enge, Pop. 29545219, Seats: 2, D: 2.449489742783178, PD: 1.2061785148130445E7
Name: Beraen, Pop. 282544280, Seats: 15, D: 15.491933384829668, PD: 1.8238154850102756E7
Name: Arsobibe, Pop. 2731531, Seats: 1, D: 1.4142135623730951, PD: 1931484.093121271
Name: Usbibe, Pop. 38281157, Seats: 2, D: 2.449489742783178, PD: 1.5628216902228745E7
Name: Iscemabima, Pop. 2634946, Seats: 1, D: 1.4142135623730951, PD: 1863188.1846603686
Name: Orgeonre, Pop. 27346434, Seats: 2, D: 2.449489742783178, PD: 1.116413493078286E7
Name: Sodiso, Pop. 2296174, Seats: 1, D: 1.4142135623730951, PD: 1623640.2061842394
Name: Cebean, Pop. 2586194, Seats: 1, D: 1.4142135623730951, PD: 1828715.314863962
Name: Orenar, Pop. 2100766, Seats: 1, D: 1.4142135623730951, PD: 1485465.8842861387
Name: Bexema, Pop. 27792610, Seats: 2, D: 2.449489742783178, PD: 1.1346285520028865E7
Name: Enquso, Pop. 3686935, Seats: 1, D: 1.4142135623730951, PD: 2607056.7402940234
Name: Ratileza, Pop. 36046653, Seats: 2, D: 2.449489742783178, PD: 1.471598446419408E7
Name: Erorte, Pop. 22744844, Seats: 1, D: 1.4142135623730951, PD: 1.6083033429430157E7
Name: Dilaceor, Pop. 30903877, Seats: 2, D: 2.449489742783178, PD: 1.2616454953955498E7
Name: Raerge, Pop. 27366471, Seats: 2, D: 2.449489742783178, PD: 1.1172315001778884E7
Name: Inerqu, Pop. 38477377, Seats: 2, D: 2.449489742783178, PD: 1.5708323381783564E7
Name: Veer, Pop. 2429626, Seats: 1, D: 1.4142135623730951, PD: 1718005.0203471466
Name: Quorso, Pop. 19019251, Seats: 1, D: 1.4142135623730951, PD: 1.3448641355189024E7
Name: Qudiin, Pop. 20936238, Seats: 1, D: 1.4142135623730951, PD: 1.480415586233548E7
Name: Inisar, Pop. 14814993, Seats: 1, D: 1.4142135623730951, PD: 1.0475782013531232E7
Name: Diteon, Pop. 2403919, Seats: 1, D: 1.4142135623730951, PD: 1699827.426323184
Name: Le, Pop. 29411525, Seats: 2, D: 2.449489742783178, PD: 1.200720480118517E7
Name: Mausdi, Pop. 21006332, Seats: 1, D: 1.4142135623730951, PD: 1.485371980505597E7
Name: Zagea, Pop. 32114543, Seats: 2, D: 2.449489742783178, PD: 1.311070727877822E7
Name: Uszaa, Pop. 2849332, Seats: 1, D: 1.4142135623730951, PD: 2014781.9790518277
Name: Bimaar, Pop. 37643604, Seats: 2, D: 2.449489742783178, PD: 1.5367936979898637E7
Name: Riqure, Pop. 281503154, Seats: 15, D: 15.491933384829668, PD: 1.8170950455781028E7
Name: Atsobe, Pop. 38071191, Seats: 2, D: 2.449489742783178, PD: 1.554249864167321E7
Name: Riusti, Pop. 31788339, Seats: 2, D: 2.449489742783178, PD: 1.2977535053435747E7
Name: Ineddi, Pop. 3259567, Seats: 1, D: 1.4142135623730951, PD: 2304861.929431891
Name: Orined, Pop. 3111578, Seats: 1, D: 1.4142135623730951, PD: 2200217.903990875
Name: Usatus, Pop. 203583464, Seats: 11, D: 11.489125293076057, PD: 1.7719666102230597E7
Name: Anraa, Pop. 1925864, Seats: 1, D: 1.4142135623730951, PD: 1361791.4940430492
Name: Risoce, Pop. 3553781, Seats: 1, D: 1.4142135623730951, PD: 2512902.64395191
Name: Esiner, Pop. 14890111, Seats: 1, D: 1.4142135623730951, PD: 1.0528898460720403E7
Name: Lesore, Pop. 2761577, Seats: 1, D: 1.4142135623730951, PD: 1952729.8234688023
Name: Reraonat, Pop. 1853609, Seats: 1, D: 1.4142135623730951, PD: 1310699.493568415
Name: Esmabi, Pop. 2942693, Seats: 1, D: 1.4142135623730951, PD: 2080798.175250185
Name: Atdibe, Pop. 2983050, Seats: 1, D: 1.4142135623730951, PD: 2109334.8836185304
Name: Laa, Pop. 34419178, Seats: 2, D: 2.449489742783178, PD: 1.4051570577671405E7
Name: Teon, Pop. 28542033, Seats: 2, D: 2.449489742783178, PD: 1.1652236178613165E7
Name: Riedtere, Pop. 3128335, Seats: 1, D: 1.4142135623730951, PD: 2212066.892323218
Name: Orqu, Pop. 17482754, Seats: 1, D: 1.4142135623730951, PD: 1.2362173907216238E7
Name: Raxeleen, Pop. 90371488, Seats: 5, D: 5.477225575051661, PD: 1.6499500844302475E7
Name: Tixedies, Pop. 2901596, Seats: 1, D: 1.4142135623730951, PD: 2051738.2078637613
Name: Teties, Pop. 20070264, Seats: 1, D: 1.4142135623730951, PD: 1.419181977460424E7
Name: Esdi X, Pop. 33588301, Seats: 2, D: 2.449489742783178, PD: 1.3712366462835662E7
Name: Esusan, Pop. 2861451, Seats: 1, D: 1.4142135623730951, PD: 2023351.4061330275
Name: Vebion, Pop. 2919632, Seats: 1, D: 1.4142135623730951, PD: 2064491.585769242
Name: Biusge, Pop. 35178505, Seats: 2, D: 2.449489742783178, PD: 1.4361564527324459E7
Name: Matebeusve, Pop. 3546134, Seats: 1, D: 1.4142135623730951, PD: 2507495.3983961763
Name: Gebebi, Pop. 3925799, Seats: 1, D: 1.4142135623730951, PD: 2775959.094475367
Name: Tiorxesobe, Pop. 2996933, Seats: 1, D: 1.4142135623730951, PD: 2119151.6470617433
Name: Cecea, Pop. 2978419, Seats: 1, D: 1.4142135623730951, PD: 2106060.2721148557
Name: Riteis, Pop. 4516888, Seats: 1, D: 1.4142135623730951, PD: 3193922.134660142
Name: Gevees, Pop. 33418628, Seats: 2, D: 2.449489742783178, PD: 1.3643097750647787E7
Name: Atbeza, Pop. 4165596, Seats: 1, D: 1.4142135623730951, PD: 2945521.1792835575
Name: Quxeatma, Pop. 28056956, Seats: 2, D: 2.449489742783178, PD: 1.1454204322619826E7
Name: Lasoar, Pop. 28364207, Seats: 2, D: 2.449489742783178, PD: 1.1579639018113138E7
Name: Inte, Pop. 21049954, Seats: 1, D: 1.4142135623730951, PD: 1.488456521706489E7
Name: Inlein, Pop. 2438999, Seats: 1, D: 1.4142135623730951, PD: 1724632.7322072082
Name: Tilaus, Pop. 40857524, Seats: 2, D: 2.449489742783178, PD: 1.6680014325586256E7
Name: Onlear, Pop. 2882419, Seats: 1, D: 1.4142135623730951, PD: 2038178.021120947
Name: Racege, Pop. 3273402, Seats: 1, D: 1.4142135623730951, PD: 2314644.751749607
Name: Enarle, Pop. 3987754, Seats: 1, D: 1.4142135623730951, PD: 2819767.8951037796
Name: Anorbe, Pop. 31373085, Seats: 2, D: 2.449489742783178, PD: 1.2808008317827465E7
Name: Xediqu, Pop. 1777610, Seats: 1, D: 1.4142135623730951, PD: 1256960.0853050186
Name: Diiseste, Pop. 17487065, Seats: 1, D: 1.4142135623730951, PD: 1.2365222244549932E7
Name: Orinbi, Pop. 4142242, Seats: 1, D: 1.4142135623730951, PD: 2929007.407515727
Name: Tedi, Pop. 31911643, Seats: 2, D: 2.449489742783178, PD: 1.3027873700643102E7
Name: Arusus, Pop. 42203665, Seats: 2, D: 2.449489742783178, PD: 1.722957408755957E7
Name: Lexe, Pop. 44147404, Seats: 2, D: 2.449489742783178, PD: 1.802310221141751E7
Name: Qutele, Pop. 3523750, Seats: 1, D: 1.4142135623730951, PD: 2491667.5202060966
Name: Bionza, Pop. 29406351, Seats: 2, D: 2.449489742783178, PD: 1.200509252453031E7
Name: Vedixe, Pop. 19307563, Seats: 1, D: 1.4142135623730951, PD: 1.365250872548648E7
Name: Rabiso, Pop. 3180028, Seats: 1, D: 1.4142135623730951, PD: 2248619.363163094
Name: Dionle V, Pop. 36887618, Seats: 2, D: 2.449489742783178, PD: 1.5059306987784022E7
Name: Bicelaor, Pop. 23048091, Seats: 1, D: 1.4142135623730951, PD: 1.6297461439504635E7
Name: Beinus, Pop. 38425334, Seats: 2, D: 2.449489742783178, PD: 1.5687076916002953E7
Name: Dibiteso, Pop. 22723390, Seats: 1, D: 1.4142135623730951, PD: 1.606786316054658E7
Name: Vedion, Pop. 2710360, Seats: 1, D: 1.4142135623730951, PD: 1916513.9354567707
Name: Requte, Pop. 39081068, Seats: 2, D: 2.449489742783178, PD: 1.5954779200501984E7
Name: Edrixeedce, Pop. 32230121, Seats: 2, D: 2.449489742783178, PD: 1.3157891799693452E7
Name: Lexeri, Pop. 34814744, Seats: 2, D: 2.449489742783178, PD: 1.4213059720937034E7
Name: Xetibi, Pop. 2332896, Seats: 1, D: 1.4142135623730951, PD: 1649606.5814029719
Name: Beis, Pop. 29054753, Seats: 2, D: 2.449489742783178, PD: 1.1861553242099795E7
Name: Areso, Pop. 3241199, Seats: 1, D: 1.4142135623730951, PD: 2291873.7920750566
Name: Orgereza, Pop. 36172780, Seats: 2, D: 2.449489742783178, PD: 1.4767475596325416E7
Name: Zazalema, Pop. 27723824, Seats: 2, D: 2.449489742783178, PD: 1.1318203753121018E7
Name: Anusat, Pop. 33124510, Seats: 2, D: 2.449489742783178, PD: 1.3523024579953136E7
Name: Qutiqugeus, Pop. 28257365, Seats: 2, D: 2.449489742783178, PD: 1.1536020954263398E7
Name: Riesre, Pop. 27930740, Seats: 2, D: 2.449489742783178, PD: 1.1402676856390638E7
Name: Enbi, Pop. 2996453, Seats: 1, D: 1.4142135623730951, PD: 2118812.235806774
Name: Bixeis, Pop. 32582957, Seats: 2, D: 2.449489742783178, PD: 1.330193649350756E7
Name: Quisus, Pop. 3195575, Seats: 1, D: 1.4142135623730951, PD: 2259612.7522902014
Name: Veorin Reazadi, Pop. 1959081, Seats: 1, D: 1.4142135623730951, PD: 1385279.4599937226
Name: Lebeus, Pop. 3532235, Seats: 1, D: 1.4142135623730951, PD: 2497667.3212444647
Name: Erlaes, Pop. 38491790, Seats: 2, D: 2.449489742783178, PD: 1.571420746439402E7
Name: Ered, Pop. 3474023, Seats: 1, D: 1.4142135623730951, PD: 2456505.2212980334
Name: Zaanan, Pop. 4013717, Seats: 1, D: 1.4142135623730951, PD: 2838126.508463726
Name: Mausditeonvequ, Pop. 2567886, Seats: 1, D: 1.4142135623730951, PD: 1815769.6039139987
Name: Isama, Pop. 2999211, Seats: 1, D: 1.4142135623730951, PD: 2120762.4363092864
Name: Rionan, Pop. 2130149, Seats: 1, D: 1.4142135623730951, PD: 1506242.802837743
Name: Orquusvete, Pop. 3357685, Seats: 1, D: 1.4142135623730951, PD: 2374241.8325883527
Name: Ineden, Pop. 4733081, Seats: 1, D: 1.4142135623730951, PD: 3346793.6710052053
Name: Azabe, Pop. 32855989, Seats: 2, D: 2.449489742783178, PD: 1.341340134074949E7
Name: Tidige, Pop. 3829769, Seats: 1, D: 1.4142135623730951, PD: 2708055.630278023
Name: Ineden XIV, Pop. 28512193, Seats: 2, D: 2.449489742783178, PD: 1.1640054049625723E7
Name: Armaxeti, Pop. 29516923, Seats: 2, D: 2.449489742783178, PD: 1.205023335450348E7
Name: Geleri, Pop. 35934770, Seats: 2, D: 2.449489742783178, PD: 1.4670308420712112E7
Name: Tediis, Pop. 2792091, Seats: 1, D: 1.4142135623730951, PD: 1974306.4797899285
Name: Lerige, Pop. 43485165, Seats: 2, D: 2.449489742783178, PD: 1.775274427178901E7
Name: Riledi, Pop. 221364122, Seats: 12, D: 12.489995996796797, PD: 1.7723314087272037E7
Name: Usinveer, Pop. 30112468, Seats: 2, D: 2.449489742783178, PD: 1.2293363582647782E7
Name: Leaen XVI, Pop. 31764587, Seats: 2, D: 2.449489742783178, PD: 1.2967838340040648E7
Name: Soisso, Pop. 2891192, Seats: 1, D: 1.4142135623730951, PD: 2044381.4689122965
Name: Edonbi, Pop. 2572550, Seats: 1, D: 1.4142135623730951, PD: 1819067.5499414527
Name: Sorean Edrein, Pop. 2976130, Seats: 1, D: 1.4142135623730951, PD: 2104441.7046927195
Name: Onais, Pop. 3238041, Seats: 1, D: 1.4142135623730951, PD: 2289640.7488600696
Name: Xeveusti, Pop. 20807047, Seats: 1, D: 1.4142135623730951, PD: 1.4712804030167209E7
Name: Isxela, Pop. 3257533, Seats: 1, D: 1.4142135623730951, PD: 2303423.6742389575
Name: Raesin, Pop. 3403266, Seats: 1, D: 1.4142135623730951, PD: 2406472.4667816167
Name: Rixea, Pop. 2565230, Seats: 1, D: 1.4142135623730951, PD: 1813891.528303167
Name: Orledi, Pop. 3062131, Seats: 1, D: 1.4142135623730951, PD: 2165253.5949815437
Name: Enlaus Uszaor, Pop. 3495179, Seats: 1, D: 1.4142135623730951, PD: 2471464.7723608157
Name: Esoran, Pop. 3268702, Seats: 1, D: 1.4142135623730951, PD: 2311321.34987803
Name: Issoor, Pop. 32280927, Seats: 2, D: 2.449489742783178, PD: 1.317863326233876E7
Name: Inbezaor, Pop. 33348192, Seats: 2, D: 2.449489742783178, PD: 1.3614342374060674E7
Name: Atgere, Pop. 33539758, Seats: 2, D: 2.449489742783178, PD: 1.3692548866071675E7
Name: Raquma, Pop. 3662592, Seats: 1, D: 1.4142135623730951, PD: 2589843.6399195995
Name: Lequon, Pop. 3004396, Seats: 1, D: 1.4142135623730951, PD: 2124428.7849697387
Name: Istire, Pop. 2088885, Seats: 1, D: 1.4142135623730951, PD: 1477064.7486188612
Name: Anbi, Pop. 28325277, Seats: 2, D: 2.449489742783178, PD: 1.156374591216538E7
Name: Labees, Pop. 32074058, Seats: 2, D: 2.449489742783178, PD: 1.3094179346738791E7
Name: Zamaqu, Pop. 32030192, Seats: 2, D: 2.449489742783178, PD: 1.3076271127229303E7
Name: Inaonqu, Pop. 33826019, Seats: 2, D: 2.449489742783178, PD: 1.3809414429948151E7
Name: Bite, Pop. 2224459, Seats: 1, D: 1.4142135623730951, PD: 1572930.0433714462
Name: Edtedi, Pop. 36397299, Seats: 2, D: 2.449489742783178, PD: 1.4859135094252072E7
Name: Tianma, Pop. 33618313, Seats: 2, D: 2.449489742783178, PD: 1.3724618810529063E7
Name: Zarara, Pop. 36486778, Seats: 2, D: 2.449489742783178, PD: 1.4895664743034488E7
Name: Soenusre, Pop. 4024792, Seats: 1, D: 1.4142135623730951, PD: 2845957.7160653668
Name: Leusxeon, Pop. 30767813, Seats: 2, D: 2.449489742783178, PD: 1.2560907058561822E7
Name: Ororor, Pop. 3344088, Seats: 1, D: 1.4142135623730951, PD: 2364627.3016845593
Name: Laonen, Pop. 2699675, Seats: 1, D: 1.4142135623730951, PD: 1908958.4994997925
Name: Xebiso, Pop. 32375601, Seats: 2, D: 2.449489742783178, PD: 1.3217283760990135E7
Name: Erbe, Pop. 4243506, Seats: 1, D: 1.4142135623730951, PD: 3000611.8686058014
Name: Tibera, Pop. 29796875, Seats: 2, D: 2.449489742783178, PD: 1.2164523279915418E7
Name: Anqula, Pop. 31722278, Seats: 2, D: 2.449489742783178, PD: 1.2950565763119413E7
Name: Bibeti, Pop. 2728452, Seats: 1, D: 1.4142135623730951, PD: 1929306.9113419978
Name: Tesoar, Pop. 27680809, Seats: 2, D: 2.449489742783178, PD: 1.1300642952906715E7
Name: Zaorra, Pop. 2482831, Seats: 1, D: 1.4142135623730951, PD: 1755626.6366401769
Name: Ritibi, Pop. 1773132, Seats: 1, D: 1.4142135623730951, PD: 1253793.6611388654
Name: Ricea, Pop. 13730592, Seats: 1, D: 1.4142135623730951, PD: 9708994.712905759
Name: Enonma, Pop. 3821501, Seats: 1, D: 1.4142135623730951, PD: 2702209.2714111726
Name: Rezainat, Pop. 1734508, Seats: 1, D: 1.4142135623730951, PD: 1226482.3688223162
Name: Learreon, Pop. 28455923, Seats: 2, D: 2.449489742783178, PD: 1.161708191832132E7
Name: Bimamave, Pop. 21734019, Seats: 1, D: 1.4142135623730951, PD: 1.5368272217337266E7
Name: Erbeesan, Pop. 1924757, Seats: 1, D: 1.4142135623730951, PD: 1361008.7268362755
Name: Beceus, Pop. 2558757, Seats: 1, D: 1.4142135623730951, PD: 1809314.4261085466
Name: Zarira, Pop. 1711420, Seats: 1, D: 1.4142135623730951, PD: 1210156.6874582812
Name: Lemace, Pop. 4230707, Seats: 1, D: 1.4142135623730951, PD: 2991561.6089133946
Name: Erxege, Pop. 2026628, Seats: 1, D: 1.4142135623730951, PD: 1433042.4017425303
Name: Beina, Pop. 3075730, Seats: 1, D: 1.4142135623730951, PD: 2174869.5400988995
Name: Veati, Pop. 3065072, Seats: 1, D: 1.4142135623730951, PD: 2167333.1960250135
Name: Rees, Pop. 3061192, Seats: 1, D: 1.4142135623730951, PD: 2164589.6217140094
Name: Soonor, Pop. 3923202, Seats: 1, D: 1.4142135623730951, PD: 2774122.7381646256
Name: Sobece, Pop. 2919493, Seats: 1, D: 1.4142135623730951, PD: 2064393.2979266571
Name: Ordibe, Pop. 40981927, Seats: 2, D: 2.449489742783178, PD: 1.6730801637664832E7
Name: Reveis, Pop. 2671995, Seats: 1, D: 1.4142135623730951, PD: 1889385.7837965488
Name: Edgequrariceri, Pop. 4013512, Seats: 1, D: 1.4142135623730951, PD: 2837981.5515735825
Name: Rigeza, Pop. 24847963, Seats: 1, D: 1.4142135623730951, PD: 1.757016313597243E7
Name: Anerar, Pop. 27368430, Seats: 2, D: 2.449489742783178, PD: 1.1173114760179903E7
Name: Biatein, Pop. 3750659, Seats: 1, D: 1.4142135623730951, PD: 2652116.412818355
Name: Retees, Pop. 4166957, Seats: 1, D: 1.4142135623730951, PD: 2946483.5516127525
Name: Arama, Pop. 31409651, Seats: 2, D: 2.449489742783178, PD: 1.2822936324816566E7
Name: Tiraarar, Pop. 3090398, Seats: 1, D: 1.4142135623730951, PD: 2185241.382365344
Name: Zaarisus, Pop. 36243770, Seats: 2, D: 2.449489742783178, PD: 1.4796457142465446E7
Name: Bemasoala, Pop. 19295763, Seats: 1, D: 1.4142135623730951, PD: 1.364416486546848E7
Name: Gexere, Pop. 35137552, Seats: 2, D: 2.449489742783178, PD: 1.4344845535085091E7
Name: Atatra, Pop. 28206215, Seats: 2, D: 2.449489742783178, PD: 1.151513905420617E7
Name: Quinte, Pop. 32333652, Seats: 2, D: 2.449489742783178, PD: 1.3200158153453467E7
Name: Usardi, Pop. 38852967, Seats: 2, D: 2.449489742783178, PD: 1.5861657357198887E7
Name: Edonte, Pop. 32790619, Seats: 2, D: 2.449489742783178, PD: 1.3386714150001867E7
Name: Biceer, Pop. 4488153, Seats: 1, D: 1.4142135623730951, PD: 3173603.4213027465
Name: Raedbe, Pop. 31510296, Seats: 2, D: 2.449489742783178, PD: 1.2864024474010302E7
Name: Edveesqu, Pop. 3935382, Seats: 1, D: 1.4142135623730951, PD: 2782735.2987594777
Name: Orza, Pop. 2754078, Seats: 1, D: 1.4142135623730951, PD: 1947427.2297166842
Name: Eranri, Pop. 2857404, Seats: 1, D: 1.4142135623730951, PD: 2020489.7449895656
Name: Orcerees, Pop. 2551202, Seats: 1, D: 1.4142135623730951, PD: 1803972.2343766822
Name: Arbiza, Pop. 29431849, Seats: 2, D: 2.449489742783178, PD: 1.2015502039440557E7
Name: Raquesoran, Pop. 2251273, Seats: 1, D: 1.4142135623730951, PD: 1591890.4046021823
Name: Zaated, Pop. 36697680, Seats: 2, D: 2.449489742783178, PD: 1.4981765123989899E7
Name: Tesobibe, Pop. 3573484, Seats: 1, D: 1.4142135623730951, PD: 2526834.7688616286
Name: Enbiar, Pop. 2854655, Seats: 1, D: 1.4142135623730951, PD: 2018545.9084480838
Name: Teangeus, Pop. 20608466, Seats: 1, D: 1.4142135623730951, PD: 1.4572386058452403E7
Name: Veordi, Pop. 2524142, Seats: 1, D: 1.4142135623730951, PD: 1784837.9248777742
Name: Atvege, Pop. 167194954, Seats: 9, D: 9.486832980505138, PD: 1.7623895597569328E7
Name: Orcele, Pop. 29007805, Seats: 2, D: 2.449489742783178, PD: 1.1842386801359098E7
Name: Bite, Pop. 222144494, Seats: 12, D: 12.489995996796797, PD: 1.778579385109263E7
Name: Vele, Pop. 40038763, Seats: 2, D: 2.449489742783178, PD: 1.6345756547037773E7
Name: Arceve, Pop. 33445497, Seats: 2, D: 2.449489742783178, PD: 1.365406697396426E7
Name: Ridire, Pop. 3517933, Seats: 1, D: 1.4142135623730951, PD: 2487554.2800599346
Name: Diorla, Pop. 2835176, Seats: 1, D: 1.4142135623730951, PD: 2004772.175457351
Name: Bibi, Pop. 35328962, Seats: 2, D: 2.449489742783178, PD: 1.442298834036278E7
Name: Macele, Pop. 3329616, Seats: 1, D: 1.4142135623730951, PD: 2354394.0523472275
Name: Tediqu, Pop. 3852790, Seats: 1, D: 1.4142135623730951, PD: 2724333.9354877183
Name: Aredat, Pop. 3507496, Seats: 1, D: 1.4142135623730951, PD: 2480174.2065846906
Name: Laesve, Pop. 2944671, Seats: 1, D: 1.4142135623730951, PD: 2082196.832463372
Name: Veeson, Pop. 2754814, Seats: 1, D: 1.4142135623730951, PD: 1947947.6603076376
Name: Ermage, Pop. 30520408, Seats: 2, D: 2.449489742783178, PD: 1.245990439025961E7
Name: Razave VII, Pop. 28700051, Seats: 2, D: 2.449489742783178, PD: 1.1716746756975682E7
Name: Dirionza, Pop. 31034952, Seats: 2, D: 2.449489742783178, PD: 1.2669966098628048E7
Name: Arorso, Pop. 3288691, Seats: 1, D: 1.4142135623730951, PD: 2325455.707327168
Name: Leanti, Pop. 20168955, Seats: 1, D: 1.4142135623730951, PD: 1.4261604849946322E7
Name: Oriste, Pop. 2225107, Seats: 1, D: 1.4142135623730951, PD: 1573388.2485656552
